rank,name,whitelist,type,n_trades,wr_pct,avg_pnl_pct,median_pnl_pct,sharpe,max_dd_pct,kelly,final_bankroll,total_pnl_usd
5297,TD_T2W_12to20_ACT15_SL60_60m,NO,DYNAMIC_TRAIL,94,71.27659574468085,-2.4631203428868798,5.091696129869017,-0.33145122814408695,6.385649671777134,-0.19091162939438533,476.8466687768634,-23.153331223136604
5298,DIP20_DIR_SO30_60_RT10_RA30_SL60,NO,DIP_SCALE_OUT,94,54.25531914893617,-2.465737236778616,21.713722272265585,-0.24597885290841026,8.933143207213158,-0.08062973829823317,476.822069974281,-23.17793002571898
5299,BE10_TP70_SL60_240m,NO,BE,94,11.702127659574469,-2.4668085106382973,-0.54,-0.28355854217697624,8.103265577548765,-0.03537288474537065,476.8120000000006,-23.18799999999942
5300,TD_T2W_10to20_ACT10_SL40_60m,NO,DYNAMIC_TRAIL,94,65.95744680851064,-2.4698874473036283,3.404404310275022,-0.43543917015930295,7.147415170104223,-0.22901939460658327,476.7830579953459,-23.216942004654072
5301,BE15_TP50_SL70_120m,NO,BE,94,22.340425531914892,-2.47063829787234,-0.615,-0.26727837576187946,8.642820134319939,-0.05184711127742503,476.77600000000064,-23.223999999999364
5302,TD_T2W_5to15_ACT25_SL60_240m,NO,DYNAMIC_TRAIL,94,62.76595744680851,-2.47153654889651,19.344539174052944,-0.22345579595806964,11.886008973946915,-0.08475500733332553,476.76755644037286,-23.232443559627143
5303,TD_T2W_10to20_ACT10_SL60_240m,NO,DYNAMIC_TRAIL,94,72.3404255319149,-2.4795194039675064,4.335951476844757,-0.3534468827547,6.438405222632958,-0.22595066322697976,476.6925176027053,-23.307482397294677
5304,TD_W2T_8to3_ACT20_SL40_120m,NO,DYNAMIC_TRAIL,94,58.51063829787234,-2.4803896732841637,11.648202108451555,-0.29960708519958895,8.24452322222206,-0.10860064502329303,476.6843370711289,-23.31566292887112
5305,TP50_SL50_60m,NO,FIXED,94,47.87234042553192,-2.481667084645848,-2.75,-0.229054874559727,11.81680285271585,-0.06500317503931358,476.6723294043295,-23.327670595670497
5306,TP70_SL20_180m,NO,FIXED,94,22.340425531914892,-2.484444262035196,-20.24,-0.28570646458903,7.1788271547911595,-0.042573018495352444,476.6462239368692,-23.353776063130795
5307,DIP20_B5_P1T10A20S60_P2T10A10S60_360m,NO,DIP_BUY,94,56.38297872340425,-2.499368873953852,6.465,-0.29868018704918825,7.203382642095213,-0.12065337807247789,476.5059325848338,-23.494067415166228
5308,DIP20_B5_P1T10A20S60_P2T10A10S70_360m,NO,DIP_BUY,94,56.38297872340425,-2.499368873953852,6.465,-0.29868018704918825,7.203382642095213,-0.12065337807247789,476.5059325848338,-23.494067415166228
5309,DIP20_B10_P1T10A20S60_P2T10A10S60_360m,NO,DIP_BUY,94,56.38297872340425,-2.499368873953852,6.465,-0.29868018704918825,7.203382642095213,-0.12065337807247789,476.5059325848338,-23.494067415166228
5310,DIP20_B10_P1T10A20S60_P2T10A10S70_360m,NO,DIP_BUY,94,56.38297872340425,-2.499368873953852,6.465,-0.29868018704918825,7.203382642095213,-0.12065337807247789,476.5059325848338,-23.494067415166228
5311,DIP30_B5_P1T10A20S60_P2T10A10S60_360m,NO,DIP_BUY,94,56.38297872340425,-2.499368873953852,6.465,-0.29868018704918825,7.203382642095213,-0.12065337807247789,476.5059325848338,-23.494067415166228
5312,DIP30_B5_P1T10A20S60_P2T10A10S70_360m,NO,DIP_BUY,94,56.38297872340425,-2.499368873953852,6.465,-0.29868018704918825,7.203382642095213,-0.12065337807247789,476.5059325848338,-23.494067415166228
5313,DIP30_B10_P1T10A20S60_P2T10A10S60_360m,NO,DIP_BUY,94,56.38297872340425,-2.499368873953852,6.465,-0.29868018704918825,7.203382642095213,-0.12065337807247789,476.5059325848338,-23.494067415166228
5314,DIP30_B10_P1T10A20S60_P2T10A10S70_360m,NO,DIP_BUY,94,56.38297872340425,-2.499368873953852,6.465,-0.29868018704918825,7.203382642095213,-0.12065337807247789,476.5059325848338,-23.494067415166228
5315,DIP40_B5_P1T10A20S60_P2T10A10S60_360m,NO,DIP_BUY,94,56.38297872340425,-2.499368873953852,6.465,-0.29868018704918825,7.203382642095213,-0.12065337807247789,476.5059325848338,-23.494067415166228
5316,DIP40_B5_P1T10A20S60_P2T10A10S70_360m,NO,DIP_BUY,94,56.38297872340425,-2.499368873953852,6.465,-0.29868018704918825,7.203382642095213,-0.12065337807247789,476.5059325848338,-23.494067415166228
5317,DIP40_B10_P1T10A20S60_P2T10A10S60_360m,NO,DIP_BUY,94,56.38297872340425,-2.499368873953852,6.465,-0.29868018704918825,7.203382642095213,-0.12065337807247789,476.5059325848338,-23.494067415166228
5318,DIP40_B10_P1T10A20S60_P2T10A10S70_360m,NO,DIP_BUY,94,56.38297872340425,-2.499368873953852,6.465,-0.29868018704918825,7.203382642095213,-0.12065337807247789,476.5059325848338,-23.494067415166228
5319,TD_T2W_10to20_ACT10_SL40_240m,NO,DYNAMIC_TRAIL,94,67.02127659574468,-2.5013447497590136,3.731708268257228,-0.4371520363585877,7.008566586616245,-0.23685450990440382,476.4873593522651,-23.512640647734884
